category,concept_en,instance_English,instance_German,instance_Spanish,norm_rating_English,norm_rating_German,norm_rating_Spanish,n_languages,in_multiple_languages,llama_typicality
clothing,SHOE,shoe,,Zapato,0.603539253147284,,0.4295774647887324,2,True,7.0
clothing,TIE (NOUN),,Krawatte,Corbata,,0.4722222222222224,0.4014084507042254,2,True,4.0
clothing,VEST,vest,,Chaleco,0.6962839727317653,,0.5070422535211268,2,True,6.0
clothing,APRON,apron,,,0.4780537725329604,,,1,False,6.0
clothing,ARMOR,armor,,,0.087859872048092,,,1,False,5.0
clothing,BANDANNA,bandanna,,,0.3737671647749901,,,1,False,6.0
clothing,BATHROBE,bathrobe,,,0.5848942912869806,,,1,False,6.0
clothing,BEANIE,beanie,,,0.4465652138468671,,,1,False,6.0
clothing,BIKINI,bikini,,,0.4909754823643503,,,1,False,6.0
clothing,BLAZER,blazer,,,0.7023234788215467,,,1,False,6.0
clothing,BOA,boa,,,0.14931133104674,,,1,False,5.0
clothing,BOLO TIE,bolo tie,,,0.2391010220034983,,,1,False,5.0
clothing,BONNET,bonnet,,,0.2791424381843484,,,1,False,6.0
clothing,BOW,bow,,,0.3069760933446712,,,1,False,5.0
clothing,BOWLER HAT,bowler hat,,,0.2290340003706457,,,1,False,6.0
clothing,BOWTIE,bowtie,,,0.4917230421788939,,,1,False,5.0
clothing,BOXER SHORTS,boxer shorts,,,0.6886289907332634,,,1,False,6.0
clothing,BRA,bra,,,0.7126124797832397,,,1,False,7.0
clothing,BULLETPROOF VEST,bulletproof vest,,,0.0866189128741277,,,1,False,5.0
clothing,CAPE,cape,,,0.3188399037154798,,,1,False,6.0
clothing,CARDIGAN,cardigan,,,0.688580460008724,,,1,False,6.0
clothing,CHAPS,chaps,,,0.2288942212776489,,,1,False,5.0
clothing,CLOTHES,clothes,,,0.85339080054542,,,1,False,7.0
clothing,CORSET,corset,,,0.3103541613022428,,,1,False,6.0
clothing,COSTUME,costume,,,0.4470915746993598,,,1,False,6.0
clothing,COVERALL,coverall,,,0.531652663221572,,,1,False,6.0
clothing,CROWN,crown,,,0.0688782924125162,,,1,False,6.0
clothing,CUMMERBUND,cummerbund,,,0.2281770592266485,,,1,False,6.0
clothing,DIAPER,diaper,,,0.1443066913641497,,,1,False,2.0
clothing,EYE PATCH,eye patch,,,0.0818978725383943,,,1,False,4.0
clothing,FISHNET STOCKINGS,fishnet stockings,,,0.2828423706651535,,,1,False,6.0
clothing,FLIP-FLOP,flip-flop,,,0.4316236759515306,,,1,False,6.0
clothing,FUR COAT,fur coat,,,0.45210237200808,,,1,False,6.0
clothing,GARTER,garter,,,0.224761126185192,,,1,False,5.0
clothing,HEADDRESS,headdress,,,0.205945035645634,,,1,False,6.0
clothing,HEADSCARF,headscarf,,,0.4197825829379244,,,1,False,6.0
clothing,HOODIE,hoodie,,,0.8347162946840625,,,1,False,6.0
clothing,JEANS,jeans,,,0.9623791335261006,,,1,False,7.0
clothing,JERSEY,jersey,,,0.6902823322918334,,,1,False,6.0
clothing,JUMPSUIT,jumpsuit,,,0.5385340098895939,,,1,False,6.0
clothing,KILT,kilt,,,0.3384425164190678,,,1,False,6.0
clothing,KIMONO,kimono,,,0.3022845110602938,,,1,False,6.0
clothing,LAB COAT,lab coat,,,0.3931448213010702,,,1,False,6.0
clothing,LEGGINGS,leggings,,,0.7600477935546651,,,1,False,7.0
clothing,LEOTARD,leotard,,,0.4049669057989322,,,1,False,6.0
clothing,LIFE JACKET,life jacket,,,0.1773538575326586,,,1,False,5.0
clothing,LINGERIE,lingerie,,,0.5957169186020784,,,1,False,6.0
clothing,LOINCLOTH,loincloth,,,0.2395987690865143,,,1,False,5.0
clothing,MITTEN,mitten,,,0.4225876030338749,,,1,False,6.0
clothing,MOCCASIN,moccasin,,,0.2220641065062159,,,1,False,6.0
clothing,MUFF,muff,,,0.2120393193856913,,,1,False,4.0
clothing,NIGHTSHIRT,nightshirt,,,0.6120801723204228,,,1,False,6.0
clothing,OUTFIT,outfit,,,0.7078518679859991,,,1,False,7.0
clothing,OVERALLS,overalls,,,0.5608495499043843,,,1,False,6.0
clothing,PAJAMAS,pajamas,,,0.773205461566201,,,1,False,7.0
clothing,PANTIES,panties,,,0.6484517582326775,,,1,False,6.0
clothing,PANTS,pants,,,0.9656545530098232,,,1,False,7.0
clothing,PANTSUIT,pantsuit,,,0.6911338898066358,,,1,False,6.0
clothing,PANTYHOSE,pantyhose,,,0.4700091983064545,,,1,False,6.0
clothing,POLO SHIRT,polo shirt,,,0.8078040353987878,,,1,False,6.0
clothing,ROBE,robe,,,0.5691694286026745,,,1,False,6.0
clothing,SANDAL,sandal,,,0.4595731409557483,,,1,False,6.0
clothing,SCARF,scarf,,,0.6523725136579406,,,1,False,6.0
clothing,SHORTS,shorts,,,0.8660215631049504,,,1,False,6.0
clothing,SKI BOOTS,ski boots,,,0.2459732580731649,,,1,False,6.0
clothing,SLIPPER,slipper,,,0.3989397942338105,,,1,False,6.0
clothing,SNOWSHOE,snowshoe,,,0.1134197475419547,,,1,False,5.0
clothing,SNOWSUIT,snowsuit,,,0.3829946202635997,,,1,False,6.0
clothing,SOMBRERO,sombrero,,,0.2216056958069497,,,1,False,6.0
clothing,SPACESUIT,spacesuit,,,0.0858185841314987,,,1,False,4.0
clothing,STILETTO,stiletto,,,0.2148635097517264,,,1,False,6.0
clothing,STOCKINGS,stockings,,,0.5035012623680373,,,1,False,6.0
clothing,STRAIGHTJACKET,straightjacket,,,0.0935550953102465,,,1,False,2.0
clothing,SUIT,suit,,,0.7694839472326884,,,1,False,6.0
clothing,SUSPENDERS,suspenders,,,0.3604231368309266,,,1,False,6.0
clothing,SWEATSUIT,sweatsuit,,,0.7469811937400817,,,1,False,6.0
clothing,SWIMSUIT,swimsuit,,,0.5777325198452983,,,1,False,6.0
clothing,T-SHIRT,t-shirt,,,0.930136102638605,,,1,False,6.0
clothing,TIARA,tiara,,,0.1015245063876431,,,1,False,5.0
clothing,TIE,tie,,,0.5404193507999571,,,1,False,6.0
clothing,TOGA,toga,,,0.229713835050221,,,1,False,5.0
clothing,TOP HAT,top hat,,,0.3146804628068477,,,1,False,6.0
clothing,TUBE TOP,tube top,,,0.576820267734447,,,1,False,5.0
clothing,TURBAN,turban,,,0.256178460057775,,,1,False,6.0
clothing,TURTLENECK,turtleneck,,,0.6414255815097601,,,1,False,6.0
clothing,TUXEDO,tuxedo,,,0.530208528927623,,,1,False,6.0
clothing,UNDERSHIRT,undershirt,,,0.7192024240544692,,,1,False,6.0
clothing,UNDERWEAR,underwear,,,0.8372917032938775,,,1,False,7.0
clothing,UNIFORM,uniform,,,0.6650353647116334,,,1,False,6.0
clothing,VEIL,veil,,,0.2032001330504322,,,1,False,5.0
clothing,VISOR,visor,,,0.2481054237910758,,,1,False,6.0
clothing,WETSUIT,wetsuit,,,0.2015327815032883,,,1,False,6.0
clothing accessory,HANDKERCHIEF,handkerchief,,Pañuelo,0.4790506393323543,,0.1971830985915492,2,True,6.0
clothing accessory,BANDANNA,bandanna,,,0.5659918498215347,,,1,False,6.0
clothing accessory,BELT,belt,,,0.8596581391970132,,,1,False,6.0
clothing accessory,BELT BUCKLE,belt buckle,,,0.6345237679747868,,,1,False,6.0
clothing accessory,BOA,boa,,,0.2830371462708416,,,1,False,6.0
clothing accessory,BOLO TIE,bolo tie,,,0.4024448439052919,,,1,False,6.0
clothing accessory,BONNET,bonnet,,,0.2627801616683758,,,1,False,6.0
clothing accessory,BOW,bow,,,0.529200707548016,,,1,False,6.0
clothing accessory,BOWTIE,bowtie,,,0.6368528279130378,,,1,False,6.0
clothing accessory,BRACELET (JEWELRY),bracelet (jewelry),,,0.7702379875040247,,,1,False,6.0
clothing accessory,BRACELET (WATCH),bracelet (watch),,,0.6869676394726659,,,1,False,4.0
clothing accessory,BROOCH,brooch,,,0.3859640939713704,,,1,False,6.0
clothing accessory,BUCKLE,buckle,,,0.5598991758211589,,,1,False,6.0
clothing accessory,BUTTON,button,,,0.4288998326056672,,,1,False,5.0
clothing accessory,CORSAGE,corsage,,,0.2434661676559139,,,1,False,6.0
clothing accessory,CUFFLINK,cufflink,,,0.4224758986937708,,,1,False,6.0
clothing accessory,CUMMERBUND,cummerbund,,,0.2744247716422995,,,1,False,6.0
clothing accessory,EARRING,earring,,,0.7280023672170824,,,1,False,6.0
clothing accessory,EYE PATCH,eye patch,,,0.0740013844255184,,,1,False,5.0
clothing accessory,GLASSES,glasses,,,0.5289639302359397,,,1,False,7.0
clothing accessory,GLOVE,glove,,,0.629816784031395,,,1,False,6.0
clothing accessory,HAT,hat,,,0.8082832445841893,,,1,False,6.0
clothing accessory,HEADBAND,headband,,,0.6569681317592284,,,1,False,6.0
clothing accessory,HEADDRESS,headdress,,,0.3386355856488776,,,1,False,6.0
clothing accessory,INSOLE,insole,,,0.1039374120716229,,,1,False,6.0
clothing accessory,LANYARD,lanyard,,,0.2231029585307104,,,1,False,6.0
clothing accessory,MITTEN,mitten,,,0.3526168132379976,,,1,False,6.0
clothing accessory,MUFF,muff,,,0.1951079202082936,,,1,False,5.0
clothing accessory,PATCH,patch,,,0.225597347900337,,,1,False,5.0
clothing accessory,PURSE,purse,,,0.770356330166024,,,1,False,7.0
clothing accessory,SCARF,scarf,,,0.843590020724635,,,1,False,7.0
clothing accessory,SHAWL,shawl,,,0.5895020200945019,,,1,False,6.0
clothing accessory,SOMBRERO,sombrero,,,0.2229203545307438,,,1,False,6.0
clothing accessory,SUSPENDERS,suspenders,,,0.4776024679041802,,,1,False,6.0
clothing accessory,TIE,tie,,,0.8233934176089355,,,1,False,7.0
clothing accessory,TOP HAT,top hat,,,0.4602622894281936,,,1,False,6.0
clothing accessory,VISOR,visor,,,0.3035131722089286,,,1,False,6.0
clothing accessory,WATCH,watch,,,0.7620438735160152,,,1,False,4.0
condiment,APPLESAUCE,applesauce,,,0.1411044794154965,,,1,False,4.0
condiment,BUTTER,butter,,,0.5253845058606017,,,1,False,7.0
condiment,CREAM CHEESE,cream cheese,,,0.3524400355802761,,,1,False,6.0
condiment,GINGER,ginger,,,0.1314812223501932,,,1,False,5.0
condiment,GRAVY,gravy,,,0.4415939905499827,,,1,False,6.0
condiment,JAM,jam,,,0.5782582567760814,,,1,False,6.0
condiment,KETCHUP,ketchup,,,0.9699889944372174,,,1,False,7.0
condiment,MAPLE SYRUP,maple syrup,,,0.4680295491679407,,,1,False,6.0
condiment,MARMALADE,marmalade,,,0.2797649160952822,,,1,False,6.0
condiment,MUSTARD,mustard,,,0.8762377007320657,,,1,False,7.0
condiment,PEANUT BUTTER,peanut butter,,,0.4410793256686285,,,1,False,6.0
condiment,PESTO,pesto,,,0.2919274877446302,,,1,False,6.0
condiment,SAUCE,sauce,,,0.6350219524067516,,,1,False,7.0
condiment,SOY SAUCE,soy sauce,,,0.6152805100885674,,,1,False,7.0
condiment,SYRUP,syrup,,,0.5156547925576402,,,1,False,6.0
construction equipment,CRANE,crane,Kranich,,0.746257307467562,0.5883333333333336,,2,True,7.0
construction equipment,BLOWTORCH,blowtorch,,,0.401459347682828,,,1,False,6.0
construction equipment,BULLDOZER,bulldozer,,,0.8476174906027641,,,1,False,7.0
construction equipment,CEMENT MIXER,cement mixer,,,0.6076668006745615,,,1,False,7.0
construction equipment,CHAIN,chain,,,0.2834927099482603,,,1,False,4.0
construction equipment,CHAINSAW,chainsaw,,,0.4181465439874747,,,1,False,6.0
construction equipment,CHISEL,chisel,,,0.2612461982450034,,,1,False,6.0
construction equipment,DRILL,drill,,,0.7657867764107605,,,1,False,6.0
construction equipment,HAMMER,hammer,,,0.7536181638740221,,,1,False,7.0
construction equipment,HELMET,helmet,,,0.5658749348942347,,,1,False,6.0
construction equipment,JACKHAMMER,jackhammer,,,0.7278356564924275,,,1,False,7.0
construction equipment,PLIERS,pliers,,,0.4351464582565837,,,1,False,6.0
construction equipment,PULLEY,pulley,,,0.2936311481802199,,,1,False,6.0
construction equipment,PUMP,pump,,,0.1667837094572507,,,1,False,2.0
construction equipment,ROPE,rope,,,0.2659073721256858,,,1,False,5.0
construction equipment,SAW,saw,,,0.5871730845468706,,,1,False,2.0
construction equipment,SAWHORSE,sawhorse,,,0.3819892812026617,,,1,False,6.0
construction equipment,SCAFFOLD,scaffold,,,0.5212729033235494,,,1,False,6.0
construction equipment,SCAFFOLDING,scaffolding,,,0.5362493859921348,,,1,False,4.0
construction equipment,SCREWDRIVER,screwdriver,,,0.5276085641983177,,,1,False,6.0
construction equipment,SHOVEL,shovel,,,0.5451242853458067,,,1,False,7.0
construction equipment,SLEDGEHAMMER,sledgehammer,,,0.6508771423252119,,,1,False,7.0
construction equipment,STAPLE GUN,staple gun,,,0.3758207193102395,,,1,False,6.0
construction equipment,STEAMROLLER,steamroller,,,0.416967633567298,,,1,False,7.0
construction equipment,TARP,tarp,,,0.201332699317631,,,1,False,5.0
construction equipment,TROWEL,trowel,,,0.2805652448379112,,,1,False,7.0
construction equipment,WHEELBARROW,wheelbarrow,,,0.4875498826011541,,,1,False,6.0
construction equipment,WRENCH,wrench,,,0.5038931929045511,,,1,False,7.0
container,BAG,bag,,Bolsa,0.7515853874998867,,0.0140845070422534,2,True,6.0
container,AQUARIUM,aquarium,,,0.392388955266365,,,1,False,6.0
container,ASHTRAY,ashtray,,,0.2744293911444215,,,1,False,6.0
container,BACKPACK,backpack,,,0.5915860228310148,,,1,False,6.0
container,BALLOT BOX,ballot box,,,0.3252187926991306,,,1,False,6.0
container,BANK,bank,,,0.1755539945278751,,,1,False,6.0
container,BARREL,barrel,,,0.6879847035281679,,,1,False,6.0
container,BASKET,basket,,,0.7640057127657655,,,1,False,6.0
container,BATHTUB,bathtub,,,0.2816744723934848,,,1,False,6.0
container,BEAKER,beaker,,,0.4823370133962902,,,1,False,6.0
container,BEDPAN,bedpan,,,0.2154058957470078,,,1,False,6.0
container,BIN,bin,,,0.8409062716575917,,,1,False,6.0
container,BIRDBATH,birdbath,,,0.1567331830617192,,,1,False,5.0
container,BIRDCAGE,birdcage,,,0.2531476335874471,,,1,False,5.0
container,BOTTLE,bottle,,,0.8356434276827137,,,1,False,6.0
container,BOWL,bowl,,,0.8074398195998371,,,1,False,6.0
container,BOX,box,,,0.9489583121543336,,,1,False,6.0
container,BREADBOX,breadbox,,,0.4805295076611254,,,1,False,6.0
container,BRIEFCASE,briefcase,,,0.5640220814650058,,,1,False,6.0
container,BUCKET,bucket,,,0.8123985152175845,,,1,False,6.0
container,CABINET,cabinet,,,0.4588700097606735,,,1,False,6.0
container,CAGE,cage,,,0.4767718458880208,,,1,False,6.0
container,CAN,can,,,0.785143519647343,,,1,False,6.0
container,CANISTER,canister,,,0.7750482118909403,,,1,False,6.0
container,CHEST,chest,,,0.6804628399049145,,,1,False,2.0
container,CLOSET,closet,,,0.3675133191354471,,,1,False,6.0
container,COFFEE POT,coffee pot,,,0.5963543959807454,,,1,False,6.0
container,COFFIN,coffin,,,0.229723148843091,,,1,False,6.0
container,CONTAINER,container,,,0.8903385477338954,,,1,False,6.0
container,COOKER,cooker,,,0.3501907790529923,,,1,False,6.0
container,COOP,coop,,,0.1621165909288054,,,1,False,6.0
container,CRATE,crate,,,0.7592327481351517,,,1,False,6.0
container,CUP,cup,,,0.7954118484161438,,,1,False,7.0
container,DOGHOUSE,doghouse,,,0.1450429110860515,,,1,False,6.0
container,DRAWER,drawer,,,0.5707557611769281,,,1,False,7.0
container,DRESSER,dresser,,,0.450086729248866,,,1,False,7.0
container,DUFFEL BAG,duffel bag,,,0.4683699236245627,,,1,False,6.0
container,DUMPSTER,dumpster,,,0.4926090389961307,,,1,False,6.0
container,DUSTPAN,dustpan,,,0.2278621150455213,,,1,False,6.0
container,FILING CABINET,filing cabinet,,,0.4928098560458209,,,1,False,7.0
container,FISHBOWL,fishbowl,,,0.3557294525831602,,,1,False,6.0
container,FLASK,flask,,,0.5590034254878231,,,1,False,7.0
container,FOOTBATH,footbath,,,0.1233006469112944,,,1,False,5.0
container,GLASS,glass,,,0.7025573086761469,,,1,False,7.0
container,GOBLET,goblet,,,0.2429497939343438,,,1,False,6.0
container,HATBOX,hatbox,,,0.3822454197142093,,,1,False,6.0
container,HONEYPOT,honeypot,,,0.3231805022684648,,,1,False,5.0
container,HOT TUB,hot tub,,,0.1302497378755202,,,1,False,5.0
container,HOT-WATER BOTTLE,hot-water bottle,,,0.5156601396574896,,,1,False,6.0
container,INKWELL,inkwell,,,0.2284220158119697,,,1,False,6.0
container,JAR,jar,,,0.931905516310756,,,1,False,6.0
container,JUG,jug,,,0.7843547898719984,,,1,False,6.0
container,KEG,keg,,,0.4759593937284647,,,1,False,6.0
container,KETTLE,kettle,,,0.5132747859795751,,,1,False,6.0
container,LOCKER,locker,,,0.4971326889692442,,,1,False,6.0
container,LUGGAGE,luggage,,,0.5410484681850238,,,1,False,6.0
container,LUNCHBOX,lunchbox,,,0.7792767619948532,,,1,False,6.0
container,MAILBOX,mailbox,,,0.4419109198547507,,,1,False,7.0
container,MATCHBOX,matchbox,,,0.3101774083151876,,,1,False,6.0
container,MEASURING CUP,measuring cup,,,0.6246483426890727,,,1,False,7.0
container,MOLD,mold,,,0.2887843512509785,,,1,False,4.0
container,MUG,mug,,,0.5777325198452983,,,1,False,7.0
container,NIGHTSTAND,nightstand,,,0.2291218917700301,,,1,False,6.0
container,OILCAN,oilcan,,,0.4614855365768349,,,1,False,6.0
container,PAN,pan,,,0.4984510805097868,,,1,False,6.0
container,PAPER BAG,paper bag,,,0.6214523574027573,,,1,False,6.0
container,PETRI DISH,petri dish,,,0.2068994303496956,,,1,False,6.0
container,PIGGY BANK,piggy bank,,,0.4426540465742644,,,1,False,6.0
container,PILLBOX,pillbox,,,0.5935695719125749,,,1,False,6.0
container,PITCHER,pitcher,,,0.6951133021658193,,,1,False,7.0
container,POCKET,pocket,,,0.4651345450202396,,,1,False,6.0
container,POT,pot,,,0.7500914405136456,,,1,False,4.0
container,PURSE,purse,,,0.5601751327148737,,,1,False,7.0
container,SALTSHAKER,saltshaker,,,0.4062291230052784,,,1,False,7.0
container,SANDBAG,sandbag,,,0.2446049540938312,,,1,False,6.0
container,SARCOPHAGUS,sarcophagus,,,0.1349220871948878,,,1,False,6.0
container,SHAKER,shaker,,,0.3499358640204468,,,1,False,6.0
container,SHOPPING BASKET,shopping basket,,,0.604803393274599,,,1,False,6.0
container,SHOPPING CART,shopping cart,,,0.3922483290273501,,,1,False,6.0
container,SUITCASE,suitcase,,,0.6218122936097598,,,1,False,6.0
container,SWIMMING POOL,swimming pool,,,0.117957455976309,,,1,False,6.0
container,SYRINGE,syringe,,,0.1556349161736859,,,1,False,6.0
container,TANK,tank,,,0.6129815859856871,,,1,False,5.0
container,TEACUP,teacup,,,0.4626149915712221,,,1,False,6.0
container,TEAPOT,teapot,,,0.4938467916520292,,,1,False,6.0
container,TENT,tent,,,0.0867671219005406,,,1,False,6.0
container,TERRARIUM,terrarium,,,0.2599096058665611,,,1,False,6.0
container,TEST TUBE,test tube,,,0.3804668864462411,,,1,False,6.0
container,THERMOS,thermos,,,0.6938480481512038,,,1,False,7.0
container,TOOLBOX,toolbox,,,0.5840709826599529,,,1,False,6.0
container,TRASHCAN,trashcan,,,0.7435402647075037,,,1,False,6.0
container,TRUNK,trunk,,,0.5312651158578563,,,1,False,5.0
container,TUPPERWARE,tupperware,,,0.8998270198984922,,,1,False,6.0
container,URN,urn,,,0.4468113097651432,,,1,False,6.0
container,VASE,vase,,,0.6422317515070171,,,1,False,6.0
container,VIAL,vial,,,0.5276889754786056,,,1,False,6.0
container,WALLET,wallet,,,0.3500604573228707,,,1,False,6.0
container,WATER BOTTLE,water bottle,,,0.790215723362192,,,1,False,6.0
container,WATER HEATER,water heater,,,0.2175319459045494,,,1,False,6.0
container,WATERING CAN,watering can,,,0.5515075447117594,,,1,False,6.0
container,WHEELBARROW,wheelbarrow,,,0.3183656201857981,,,1,False,6.0
container,WINE BOTTLE,wine bottle,,,0.5448045627012417,,,1,False,6.0
container,WINE COOLER,wine cooler,,,0.3389801484050324,,,1,False,6.0
container,WINEGLASS,wineglass,,,0.4456731666554146,,,1,False,7.0
container,WOK,wok,,,0.1580965488537605,,,1,False,5.0
dessert,BAKLAVA,baklava,,,0.2661195450477082,,,1,False,6.0
dessert,BANANA SPLIT,banana split,,,0.6182085420737956,,,1,False,7.0
dessert,BIRTHDAY CAKE,birthday cake,,,0.6092521941072655,,,1,False,7.0
dessert,BROWNIE,brownie,,,0.8066949107066219,,,1,False,7.0
dessert,CAKE,cake,,,0.9014131933198056,,,1,False,7.0
dessert,CAKE MIX,cake mix,,,0.2443695341942568,,,1,False,6.0
dessert,CARAMEL,caramel,,,0.305561892376513,,,1,False,7.0
dessert,CHEESE,cheese,,,0.0408425340343577,,,1,False,2.0
dessert,CHEESECAKE,cheesecake,,,0.7612430873257346,,,1,False,7.0
dessert,CHOCOLATE,chocolate,,,0.6337540480904718,,,1,False,7.0
dessert,COOKIE,cookie,,,0.7865047912174407,,,1,False,7.0
dessert,CREME BRULEE,creme brulee,,,0.4222655548486621,,,1,False,6.0
dessert,CREPE,crepe,,,0.2353921441033804,,,1,False,6.0
dessert,CUPCAKE,cupcake,,,0.7821045902188092,,,1,False,6.0
dessert,DESSERT,dessert,,,0.7268508864835015,,,1,False,7.0
dessert,DONUT,donut,,,0.4304571173778841,,,1,False,6.0
dessert,ECLAIR,eclair,,,0.4142231764052371,,,1,False,6.0
dessert,FLAN,flan,,,0.2084674129147121,,,1,False,7.0
dessert,FRUITCAKE,fruitcake,,,0.3011009528021896,,,1,False,5.0
dessert,FUDGE,fudge,,,0.441898180539559,,,1,False,7.0
dessert,ICE CREAM,ice cream,,,0.8559774582061468,,,1,False,7.0
dessert,ICE-CREAM CONE,ice-cream cone,,,0.6456392334523788,,,1,False,7.0
dessert,MILKSHAKE,milkshake,,,0.5317517554151463,,,1,False,7.0
dessert,MOUSSE,mousse,,,0.4124877063337686,,,1,False,6.0
dessert,MUFFIN,muffin,,,0.2828621232618793,,,1,False,6.0
dessert,PARFAIT,parfait,,,0.3189810244841077,,,1,False,7.0
dessert,PASTRY,pastry,,,0.5132289295972876,,,1,False,7.0
dessert,PIE,pie,,,0.7764633841509723,,,1,False,7.0
dessert,POPSICLE,popsicle,,,0.412209442398636,,,1,False,6.0
dessert,PUDDING,pudding,,,0.5525655791524494,,,1,False,7.0
dessert,SHORTBREAD,shortbread,,,0.2951950089416791,,,1,False,6.0
dessert,SORBET,sorbet,,,0.344806266593822,,,1,False,6.0
dessert,SOUFFLE,souffle,,,0.3179361508478974,,,1,False,6.0
dessert,SUNDAE,sundae,,,0.7155626657914897,,,1,False,7.0
dessert,TIRAMISU,tiramisu,,,0.3907741505558583,,,1,False,6.0
dessert,WEDDING CAKE,wedding cake,,,0.3493045912881655,,,1,False,7.0
dessert,WHIPPED CREAM,whipped cream,,,0.342023950632039,,,1,False,7.0
drink,BEER,beer,,,0.6574894186797148,,,1,False,6.0
drink,CHAMPAGNE,champagne,,,0.2498859763704627,,,1,False,6.0
drink,COCKTAIL,cocktail,,,0.4166711516312713,,,1,False,6.0
drink,COFFEE,coffee,,,0.8337288256666532,,,1,False,7.0
drink,DRINK,drink,,,0.5515932388261592,,,1,False,6.0
drink,EGGNOG,eggnog,,,0.0444682657623288,,,1,False,6.0
drink,ESPRESSO,espresso,,,0.2849329303790808,,,1,False,7.0
drink,HOT CHOCOLATE,hot chocolate,,,0.3580276939048991,,,1,False,7.0
drink,JUICE,juice,,,0.7428135446817974,,,1,False,6.0
drink,LATTE,latte,,,0.358633084301845,,,1,False,6.0
drink,LEMONADE,lemonade,,,0.6184778284111805,,,1,False,6.0
drink,MARGARITA,margarita,,,0.33150738192556,,,1,False,6.0
drink,MILK,milk,,,0.6823302736377157,,,1,False,6.0
drink,MILKSHAKE,milkshake,,,0.3474650137097261,,,1,False,6.0
drink,PUNCH,punch,,,0.2715241327413005,,,1,False,5.0
drink,SMOOTHIE,smoothie,,,0.3301498398233177,,,1,False,6.0
drink,SODA,soda,,,0.8528070496467641,,,1,False,6.0
drink,TEA,tea,,,0.7263483544823158,,,1,False,6.0
drink,WINE,wine,,,0.5391214492535223,,,1,False,6.0
electronic device,RADIO,radio,,Radio,0.7591618329301086,,0.1619718309859155,2,True,7.0
electronic device,AIR CONDITIONER,air conditioner,,,0.4905988049384174,,,1,False,7.0
electronic device,AMPLIFIER,amplifier,,,0.4737112480590656,,,1,False,7.0
electronic device,BLENDER,blender,,,0.4910846764945645,,,1,False,7.0
electronic device,BLOWER,blower,,,0.2365439498216539,,,1,False,6.0
electronic device,CAMCORDER,camcorder,,,0.5931973651530609,,,1,False,7.0
electronic device,CAMERA,camera,,,0.6049552812484759,,,1,False,7.0
electronic device,CASH MACHINE,cash machine,,,0.3566523122766957,,,1,False,6.0
electronic device,CD PLAYER,cd player,,,0.710041656351248,,,1,False,6.0
electronic device,CELLPHONE,cellphone,,,0.9497141781890392,,,1,False,7.0
electronic device,CENTRIFUGE,centrifuge,,,0.1025143309569,,,1,False,5.0
electronic device,CHAINSAW,chainsaw,,,0.0899019151452484,,,1,False,2.0
electronic device,COFFEEMAKER,coffeemaker,,,0.5646424260641957,,,1,False,7.0
electronic device,COMPUTER,computer,,,0.9648463197857854,,,1,False,7.0
electronic device,COMPUTER SCREEN,computer screen,,,0.8028070333378019,,,1,False,7.0
electronic device,COOKER,cooker,,,0.4263689553209237,,,1,False,6.0
electronic device,COPIER,copier,,,0.6881387201183117,,,1,False,6.0
electronic device,CURLING IRON,curling iron,,,0.3924546827476436,,,1,False,6.0
electronic device,DEFIBRILLATOR,defibrillator,,,0.3490057605302588,,,1,False,6.0
electronic device,DISHWASHER,dishwasher,,,0.4861163435698165,,,1,False,6.0
electronic device,DRILL,drill,,,0.3840744288846072,,,1,False,6.0
electronic device,DRYER,dryer,,,0.4898956737433427,,,1,False,6.0
electronic device,ELECTRIC CHAIR,electric chair,,,0.2051584466038251,,,1,False,2.0
electronic device,FAN,fan,,,0.5718519348096991,,,1,False,6.0
electronic device,FOOD PROCESSOR,food processor,,,0.4747783530492376,,,1,False,6.0
electronic device,FREEZER,freezer,,,0.4398306646211006,,,1,False,5.0
electronic device,GENERATOR,generator,,,0.3676425585649278,,,1,False,6.0
electronic device,HAIRDRYER,hairdryer,,,0.5574023299463293,,,1,False,6.0
electronic device,HOTPLATE,hotplate,,,0.2638917293664718,,,1,False,5.0
electronic device,ICEMAKER,icemaker,,,0.2164693516238768,,,1,False,6.0
electronic device,INCUBATOR,incubator,,,0.1755113933826019,,,1,False,4.0
electronic device,IRON,iron,,,0.3107274284798751,,,1,False,1.0
electronic device,JACKHAMMER,jackhammer,,,0.0697384158313187,,,1,False,6.0
electronic device,JOYSTICK,joystick,,,0.3895236956464357,,,1,False,6.0
electronic device,JUICER,juicer,,,0.4064956236219317,,,1,False,6.0
electronic device,JUKEBOX,jukebox,,,0.3137006946189456,,,1,False,4.0
electronic device,LAMP,lamp,,,0.5341050476336617,,,1,False,6.0
electronic device,LAPTOP,laptop,,,0.9457410362117422,,,1,False,7.0
electronic device,METAL DETECTOR,metal detector,,,0.3436184172543601,,,1,False,6.0
electronic device,MICROPHONE,microphone,,,0.585839123830362,,,1,False,7.0
electronic device,MICROWAVE,microwave,,,0.7485221090271519,,,1,False,7.0
electronic device,MIXER,mixer,,,0.5022563065461698,,,1,False,6.0
electronic device,MODEM,modem,,,0.6863319173508612,,,1,False,6.0
electronic device,MOUSE,mouse,,,0.6553565923160174,,,1,False,4.0
electronic device,MUSIC BOX,music box,,,0.3576191176699233,,,1,False,2.0
electronic device,PINBALL,pinball,,,0.16284534555624,,,1,False,6.0
electronic device,POLYGRAPH,polygraph,,,0.1892191964495434,,,1,False,6.0
