category,item_a,item_b,winner
food,cucumber,raspberry,cucumber
food,cucumber,strawberry,strawberry
food,cucumber,tomato,tomato
food,cucumber,turkey,turkey
food,cucumber,,cucumber
food,cucumber,,cucumber
food,cucumber,,cucumber
food,fig,ginger,fig
food,fig,goose,fig
food,fig,grape,fig
food,fig,lemon,fig
food,fig,mango,fig
food,fig,melon,melon
food,fig,olive,fig
food,fig,onion,fig
food,fig,papaya,fig
food,fig,pea,fig
food,fig,peach,fig
food,fig,pear,fig
food,fig,pineapple,fig
food,fig,pomegranate,fig
food,fig,potato,fig
food,fig,pumpkin,fig
food,fig,radish,fig
food,fig,raspberry,fig
food,fig,strawberry,fig
food,fig,tomato,fig
food,fig,turkey,fig
food,fig,,fig
food,fig,,fig
food,fig,,fig
food,ginger,goose,ginger
food,ginger,grape,grape
food,ginger,lemon,ginger
food,ginger,mango,mango
food,ginger,melon,melon
food,ginger,olive,olive
food,ginger,onion,onion
food,ginger,papaya,papaya
food,ginger,pea,pea
food,ginger,peach,peach
food,ginger,pear,pear
food,ginger,pineapple,pineapple
food,ginger,pomegranate,pomegranate
food,ginger,potato,potato
food,ginger,pumpkin,pumpkin
food,ginger,radish,ginger
food,ginger,raspberry,raspberry
food,ginger,strawberry,strawberry
food,ginger,tomato,tomato
food,ginger,turkey,turkey
food,ginger,,ginger
food,ginger,,ginger
food,ginger,,ginger
food,goose,grape,grape
food,goose,lemon,lemon
food,goose,mango,mango
food,goose,melon,melon
food,goose,olive,olive
food,goose,onion,onion
food,goose,papaya,papaya
food,goose,pea,pea
food,goose,peach,peach
food,goose,pear,pear
food,goose,pineapple,pineapple
food,goose,pomegranate,pomegranate
food,goose,potato,potato
food,goose,pumpkin,pumpkin
food,goose,radish,radish
food,goose,raspberry,raspberry
food,goose,strawberry,strawberry
food,goose,tomato,tomato
food,goose,turkey,turkey
food,goose,,
food,goose,,
food,goose,,
food,grape,lemon,grape
food,grape,mango,mango
food,grape,melon,melon
food,grape,olive,grape
food,grape,onion,grape
food,grape,papaya,grape
food,grape,pea,grape
food,grape,peach,grape
food,grape,pear,pear
food,grape,pineapple,grape
food,grape,pomegranate,grape
food,grape,potato,grape
food,grape,pumpkin,grape
food,grape,radish,grape
food,grape,raspberry,grape
food,grape,strawberry,grape
food,grape,tomato,tomato
food,grape,turkey,grape
food,grape,,grape
food,grape,,grape
food,grape,,grape
food,lemon,mango,mango
food,lemon,melon,melon
food,lemon,olive,olive
food,lemon,onion,onion
food,lemon,papaya,papaya
food,lemon,pea,pea
food,lemon,peach,peach
food,lemon,pear,pear
food,lemon,pineapple,pineapple
food,lemon,pomegranate,pomegranate
food,lemon,potato,potato
food,lemon,pumpkin,pumpkin
food,lemon,radish,radish
food,lemon,raspberry,raspberry
food,lemon,strawberry,strawberry
food,lemon,tomato,tomato
food,lemon,turkey,turkey
food,lemon,,
food,lemon,,
food,lemon,,
food,mango,melon,melon
food,mango,olive,mango
food,mango,onion,mango
food,mango,papaya,mango
food,mango,pea,mango
food,mango,peach,mango
food,mango,pear,mango
food,mango,pineapple,mango
food,mango,pomegranate,mango
food,mango,potato,mango
food,mango,pumpkin,mango
food,mango,radish,mango
food,mango,raspberry,mango
food,mango,strawberry,mango
food,mango,tomato,mango
food,mango,turkey,mango
food,mango,,mango
food,mango,,mango
food,mango,,mango
food,melon,olive,melon
food,melon,onion,melon
food,melon,papaya,melon
food,melon,pea,melon
food,melon,peach,melon
food,melon,pear,melon
food,melon,pineapple,melon
food,melon,pomegranate,melon
food,melon,potato,melon
food,melon,pumpkin,melon
food,melon,radish,melon
food,melon,raspberry,melon
food,melon,strawberry,melon
food,melon,tomato,melon
food,melon,turkey,melon
food,melon,,melon
food,melon,,melon
food,melon,,melon
food,olive,onion,onion
food,olive,papaya,papaya
food,olive,pea,pea
food,olive,peach,peach
food,olive,pear,pear
food,olive,pineapple,pineapple
food,olive,pomegranate,pomegranate
food,olive,potato,potato
food,olive,pumpkin,pumpkin
food,olive,radish,olive
food,olive,raspberry,raspberry
food,olive,strawberry,strawberry
food,olive,tomato,tomato
food,olive,turkey,turkey
food,olive,,olive
food,olive,,olive
food,olive,,olive
food,onion,papaya,papaya
food,onion,pea,pea
food,onion,peach,peach
food,onion,pear,pear
food,onion,pineapple,pineapple
food,onion,pomegranate,pomegranate
food,onion,potato,potato
food,onion,pumpkin,pumpkin
food,onion,radish,onion
food,onion,raspberry,raspberry
food,onion,strawberry,strawberry
food,onion,tomato,tomato
food,onion,turkey,turkey
food,onion,,onion
food,onion,,onion
food,onion,,onion
food,papaya,pea,papaya
food,papaya,peach,peach
food,papaya,pear,pear
food,papaya,pineapple,papaya
food,papaya,pomegranate,papaya
food,papaya,potato,papaya
food,papaya,pumpkin,papaya
food,papaya,radish,papaya
food,papaya,raspberry,papaya
food,papaya,strawberry,papaya
food,papaya,tomato,papaya
food,papaya,turkey,papaya
food,papaya,,papaya
food,papaya,,papaya
food,papaya,,papaya
food,pea,peach,peach
food,pea,pear,pear
food,pea,pineapple,pineapple
food,pea,pomegranate,pomegranate
food,pea,potato,potato
food,pea,pumpkin,pumpkin
food,pea,radish,pea
food,pea,raspberry,raspberry
food,pea,strawberry,strawberry
food,pea,tomato,tomato
food,pea,turkey,turkey
food,pea,,pea
food,pea,,pea
food,pea,,pea
food,peach,pear,pear
food,peach,pineapple,peach
food,peach,pomegranate,peach
food,peach,potato,peach
food,peach,pumpkin,peach
food,peach,radish,peach
food,peach,raspberry,peach
food,peach,strawberry,peach
food,peach,tomato,peach
food,peach,turkey,peach
food,peach,,peach
food,peach,,peach
food,peach,,peach
food,pear,pineapple,pear
food,pear,pomegranate,pear
food,pear,potato,pear
food,pear,pumpkin,pear
food,pear,radish,pear
food,pear,raspberry,pear
food,pear,strawberry,pear
food,pear,tomato,pear
food,pear,turkey,pear
food,pear,,pear
food,pear,,pear
food,pear,,pear
food,pineapple,pomegranate,pineapple
food,pineapple,potato,pineapple
food,pineapple,pumpkin,pineapple
food,pineapple,radish,pineapple
food,pineapple,raspberry,pineapple
food,pineapple,strawberry,pineapple
food,pineapple,tomato,pineapple
food,pineapple,turkey,pineapple
food,pineapple,,pineapple
food,pineapple,,pineapple
food,pineapple,,pineapple
food,pomegranate,potato,pomegranate
food,pomegranate,pumpkin,pomegranate
food,pomegranate,radish,pomegranate
food,pomegranate,raspberry,pomegranate
food,pomegranate,strawberry,strawberry
food,pomegranate,tomato,pomegranate
food,pomegranate,turkey,pomegranate
food,pomegranate,,pomegranate
food,pomegranate,,pomegranate
food,pomegranate,,pomegranate
food,potato,pumpkin,potato
food,potato,radish,potato
food,potato,raspberry,potato
food,potato,strawberry,potato
food,potato,tomato,potato
food,potato,turkey,potato
food,potato,,potato
food,potato,,potato
food,potato,,potato
food,pumpkin,radish,pumpkin
food,pumpkin,raspberry,pumpkin
food,pumpkin,strawberry,pumpkin
food,pumpkin,tomato,pumpkin
food,pumpkin,turkey,pumpkin
food,pumpkin,,pumpkin
food,pumpkin,,pumpkin
food,pumpkin,,pumpkin
food,radish,raspberry,raspberry
food,radish,strawberry,strawberry
food,radish,tomato,tomato
food,radish,turkey,turkey
food,radish,,radish
food,radish,,radish
food,radish,,radish
food,raspberry,strawberry,strawberry
food,raspberry,tomato,tomato
food,raspberry,turkey,raspberry
food,raspberry,,raspberry
food,raspberry,,raspberry
food,raspberry,,raspberry
food,strawberry,tomato,strawberry
food,strawberry,turkey,strawberry
food,strawberry,,strawberry
food,strawberry,,strawberry
food,strawberry,,strawberry
food,tomato,turkey,tomato
food,tomato,,tomato
food,tomato,,tomato
food,tomato,,tomato
food,turkey,,turkey
food,turkey,,turkey
food,turkey,,turkey
food,,,
food,,,
food,,,
furniture,bed,bench,bench
furniture,bed,chair,chair
furniture,bed,rocking chair,rocking chair
furniture,bed,shelf,shelf
furniture,bed,stool,stool
furniture,bed,table,table
furniture,bench,chair,chair
furniture,bench,rocking chair,rocking chair
furniture,bench,shelf,bench
furniture,bench,stool,bench
furniture,bench,table,table
furniture,chair,rocking chair,chair
furniture,chair,shelf,chair
furniture,chair,stool,chair
furniture,chair,table,chair
furniture,rocking chair,shelf,rocking chair
furniture,rocking chair,stool,rocking chair
furniture,rocking chair,table,rocking chair
furniture,shelf,stool,shelf
furniture,shelf,table,table
furniture,stool,table,table
mammal,bear,bull,bear
mammal,bear,camel,bear
mammal,bear,cat,cat
mammal,bear,cheetah,cheetah
mammal,bear,cow,cow
mammal,bear,deer,deer
mammal,bear,dog,dog
mammal,bear,dolphin,bear
mammal,bear,elephant,elephant
mammal,bear,fox,fox
mammal,bear,giraffe,giraffe
mammal,bear,goat,goat
mammal,bear,hamster,hamster
mammal,bear,hippopotamus,hippopotamus
mammal,bear,horse,bear
mammal,bear,kangaroo,kangaroo
mammal,bear,leopard,leopard
mammal,bear,lion,lion
mammal,bear,monkey,monkey
mammal,bear,mouse,mouse
mammal,bear,pig,pig
mammal,bear,rat,rat
mammal,bear,rhinoceros,bear
mammal,bear,seal,seal
mammal,bear,sheep,sheep
mammal,bear,squirrel,squirrel
mammal,bear,tiger,tiger
mammal,bear,whale,bear
mammal,bear,wolf,bear
mammal,bear,zebra,zebra
mammal,bear,antelope,antelope
mammal,bear,badger,badger
mammal,bear,bat,bat
mammal,bear,beaver,beaver
mammal,bear,bison,bison
mammal,bear,coyote,coyote
mammal,bear,gazelle,gazelle
mammal,bear,guinea pig,guinea pig
mammal,bear,hedgehog,bear
mammal,bear,mole,mole
mammal,bear,polar bear,bear
mammal,bear,reindeer,reindeer
mammal,bull,camel,bull
mammal,bull,cat,cat
mammal,bull,cheetah,cheetah
mammal,bull,cow,cow
mammal,bull,deer,deer
mammal,bull,dog,dog
mammal,bull,dolphin,dolphin
mammal,bull,elephant,elephant
mammal,bull,fox,fox
mammal,bull,giraffe,giraffe
mammal,bull,goat,goat
mammal,bull,hamster,hamster
mammal,bull,hippopotamus,hippopotamus
mammal,bull,horse,horse
mammal,bull,kangaroo,kangaroo
mammal,bull,leopard,leopard
mammal,bull,lion,lion
mammal,bull,monkey,monkey
mammal,bull,mouse,mouse
mammal,bull,pig,pig
mammal,bull,rat,rat
mammal,bull,rhinoceros,rhinoceros
mammal,bull,seal,seal
mammal,bull,sheep,sheep
mammal,bull,squirrel,squirrel
mammal,bull,tiger,tiger
mammal,bull,whale,whale
mammal,bull,wolf,wolf
mammal,bull,zebra,zebra
mammal,bull,antelope,antelope
mammal,bull,badger,badger
mammal,bull,bat,bat
mammal,bull,beaver,beaver
mammal,bull,bison,bison
mammal,bull,coyote,coyote
mammal,bull,gazelle,gazelle
mammal,bull,guinea pig,guinea pig
mammal,bull,hedgehog,hedgehog
mammal,bull,mole,mole
mammal,bull,polar bear,polar bear
mammal,bull,reindeer,reindeer
mammal,camel,cat,cat
mammal,camel,cheetah,cheetah
mammal,camel,cow,cow
mammal,camel,deer,deer
mammal,camel,dog,dog
mammal,camel,dolphin,dolphin
mammal,camel,elephant,elephant
mammal,camel,fox,fox
mammal,camel,giraffe,giraffe
mammal,camel,goat,goat
mammal,camel,hamster,hamster
mammal,camel,hippopotamus,hippopotamus
mammal,camel,horse,horse
mammal,camel,kangaroo,kangaroo
mammal,camel,leopard,leopard
mammal,camel,lion,lion
mammal,camel,monkey,monkey
mammal,camel,mouse,mouse
mammal,camel,pig,pig
mammal,camel,rat,rat
mammal,camel,rhinoceros,rhinoceros
mammal,camel,seal,seal
mammal,camel,sheep,sheep
mammal,camel,squirrel,squirrel
mammal,camel,tiger,tiger
mammal,camel,whale,whale
mammal,camel,wolf,wolf
mammal,camel,zebra,zebra
mammal,camel,antelope,antelope
mammal,camel,badger,badger
mammal,camel,bat,bat
mammal,camel,beaver,beaver
mammal,camel,bison,bison
mammal,camel,coyote,coyote
mammal,camel,gazelle,gazelle
mammal,camel,guinea pig,guinea pig
mammal,camel,hedgehog,hedgehog
mammal,camel,mole,mole
mammal,camel,polar bear,polar bear
mammal,camel,reindeer,reindeer
mammal,cat,cheetah,cheetah
mammal,cat,cow,cow
mammal,cat,deer,deer
mammal,cat,dog,dog
mammal,cat,dolphin,cat
mammal,cat,elephant,elephant
mammal,cat,fox,cat
mammal,cat,giraffe,giraffe
mammal,cat,goat,goat
mammal,cat,hamster,hamster
mammal,cat,hippopotamus,hippopotamus
mammal,cat,horse,cat
mammal,cat,kangaroo,kangaroo
mammal,cat,leopard,leopard
mammal,cat,lion,lion
mammal,cat,monkey,monkey
mammal,cat,mouse,mouse
mammal,cat,pig,pig
mammal,cat,rat,rat
mammal,cat,rhinoceros,rhinoceros
mammal,cat,seal,seal
mammal,cat,sheep,sheep
mammal,cat,squirrel,squirrel
mammal,cat,tiger,tiger
mammal,cat,whale,whale
mammal,cat,wolf,cat
mammal,cat,zebra,cat
mammal,cat,antelope,antelope
mammal,cat,badger,badger
mammal,cat,bat,cat
mammal,cat,beaver,beaver
mammal,cat,bison,bison
mammal,cat,coyote,coyote
mammal,cat,gazelle,gazelle
mammal,cat,guinea pig,guinea pig
mammal,cat,hedgehog,cat
mammal,cat,mole,mole
mammal,cat,polar bear,polar bear
mammal,cat,reindeer,reindeer
mammal,cheetah,cow,cow
mammal,cheetah,deer,deer
mammal,cheetah,dog,dog
mammal,cheetah,dolphin,cheetah
mammal,cheetah,elephant,elephant
mammal,cheetah,fox,fox
mammal,cheetah,giraffe,giraffe
mammal,cheetah,goat,goat
mammal,cheetah,hamster,hamster
mammal,cheetah,hippopotamus,hippopotamus
mammal,cheetah,horse,horse
mammal,cheetah,kangaroo,kangaroo
mammal,cheetah,leopard,leopard
mammal,cheetah,lion,lion
mammal,cheetah,monkey,monkey
mammal,cheetah,mouse,mouse
mammal,cheetah,pig,pig
mammal,cheetah,rat,rat
mammal,cheetah,rhinoceros,rhinoceros
mammal,cheetah,seal,seal
mammal,cheetah,sheep,sheep
mammal,cheetah,squirrel,squirrel
mammal,cheetah,tiger,tiger
mammal,cheetah,whale,cheetah
mammal,cheetah,wolf,wolf
mammal,cheetah,zebra,zebra
mammal,cheetah,antelope,antelope
mammal,cheetah,badger,badger
mammal,cheetah,bat,cheetah
mammal,cheetah,beaver,beaver
mammal,cheetah,bison,bison
mammal,cheetah,coyote,coyote
mammal,cheetah,gazelle,cheetah
mammal,cheetah,guinea pig,guinea pig
mammal,cheetah,hedgehog,cheetah
mammal,cheetah,mole,mole
mammal,cheetah,polar bear,polar bear
mammal,cheetah,reindeer,reindeer
mammal,cow,deer,deer
mammal,cow,dog,dog
mammal,cow,dolphin,cow
mammal,cow,elephant,elephant
mammal,cow,fox,fox
mammal,cow,giraffe,cow
mammal,cow,goat,cow
mammal,cow,hamster,hamster
mammal,cow,hippopotamus,hippopotamus
mammal,cow,horse,cow
mammal,cow,kangaroo,kangaroo
mammal,cow,leopard,leopard
mammal,cow,lion,cow
mammal,cow,monkey,monkey
mammal,cow,mouse,mouse
mammal,cow,pig,pig
mammal,cow,rat,rat
mammal,cow,rhinoceros,cow
mammal,cow,seal,seal
mammal,cow,sheep,sheep
mammal,cow,squirrel,squirrel
mammal,cow,tiger,tiger
mammal,cow,whale,cow
mammal,cow,wolf,cow
mammal,cow,zebra,cow
mammal,cow,antelope,antelope
mammal,cow,badger,badger
mammal,cow,bat,cow
mammal,cow,beaver,beaver
mammal,cow,bison,cow
mammal,cow,coyote,coyote
mammal,cow,gazelle,gazelle
mammal,cow,guinea pig,guinea pig
mammal,cow,hedgehog,cow
mammal,cow,mole,mole
mammal,cow,polar bear,polar bear
mammal,cow,reindeer,reindeer
mammal,deer,dog,dog
mammal,deer,dolphin,deer
mammal,deer,elephant,elephant
mammal,deer,fox,fox
mammal,deer,giraffe,giraffe
mammal,deer,goat,goat
mammal,deer,hamster,hamster
mammal,deer,hippopotamus,hippopotamus
mammal,deer,horse,deer
mammal,deer,kangaroo,kangaroo
mammal,deer,leopard,leopard
mammal,deer,lion,lion
mammal,deer,monkey,monkey
mammal,deer,mouse,mouse
mammal,deer,pig,pig
mammal,deer,rat,rat
mammal,deer,rhinoceros,rhinoceros
mammal,deer,seal,seal
mammal,deer,sheep,sheep
mammal,deer,squirrel,squirrel
mammal,deer,tiger,tiger
mammal,deer,whale,deer
mammal,deer,wolf,deer
mammal,deer,zebra,zebra
mammal,deer,antelope,deer
mammal,deer,badger,badger
mammal,deer,bat,deer
mammal,deer,beaver,beaver
mammal,deer,bison,bison
mammal,deer,coyote,coyote
mammal,deer,gazelle,gazelle
mammal,deer,guinea pig,guinea pig
mammal,deer,hedgehog,deer
mammal,deer,mole,mole
mammal,deer,polar bear,polar bear
mammal,deer,reindeer,reindeer
mammal,dog,dolphin,dog
mammal,dog,elephant,elephant
mammal,dog,fox,fox
mammal,dog,giraffe,giraffe
mammal,dog,goat,goat
mammal,dog,hamster,hamster
mammal,dog,hippopotamus,hippopotamus
mammal,dog,horse,dog
mammal,dog,kangaroo,kangaroo
mammal,dog,leopard,leopard
mammal,dog,lion,lion
mammal,dog,monkey,monkey
mammal,dog,mouse,mouse
mammal,dog,pig,pig
mammal,dog,rat,rat
mammal,dog,rhinoceros,rhinoceros
mammal,dog,seal,seal
mammal,dog,sheep,sheep
mammal,dog,squirrel,dog
mammal,dog,tiger,tiger
mammal,dog,whale,dog
mammal,dog,wolf,dog
mammal,dog,zebra,zebra
mammal,dog,antelope,antelope
mammal,dog,badger,badger
mammal,dog,bat,dog
mammal,dog,beaver,beaver
mammal,dog,bison,bison
mammal,dog,coyote,coyote
mammal,dog,gazelle,gazelle
mammal,dog,guinea pig,guinea pig
mammal,dog,hedgehog,dog
mammal,dog,mole,mole
mammal,dog,polar bear,polar bear
mammal,dog,reindeer,reindeer
mammal,dolphin,elephant,elephant
mammal,dolphin,fox,fox
mammal,dolphin,giraffe,giraffe
mammal,dolphin,goat,goat
mammal,dolphin,hamster,hamster
mammal,dolphin,hippopotamus,hippopotamus
mammal,dolphin,horse,horse
mammal,dolphin,kangaroo,kangaroo
mammal,dolphin,leopard,leopard
mammal,dolphin,lion,lion
mammal,dolphin,monkey,monkey
mammal,dolphin,mouse,mouse
mammal,dolphin,pig,pig
mammal,dolphin,rat,rat
mammal,dolphin,rhinoceros,rhinoceros
mammal,dolphin,seal,seal
mammal,dolphin,sheep,sheep
mammal,dolphin,squirrel,squirrel
mammal,dolphin,tiger,tiger
mammal,dolphin,whale,dolphin
mammal,dolphin,wolf,wolf
mammal,dolphin,zebra,zebra
mammal,dolphin,antelope,antelope
mammal,dolphin,badger,badger
mammal,dolphin,bat,bat
mammal,dolphin,beaver,beaver
mammal,dolphin,bison,bison
mammal,dolphin,coyote,coyote
mammal,dolphin,gazelle,gazelle
mammal,dolphin,guinea pig,guinea pig
mammal,dolphin,hedgehog,hedgehog
mammal,dolphin,mole,mole
mammal,dolphin,polar bear,polar bear
mammal,dolphin,reindeer,reindeer
mammal,elephant,fox,fox
mammal,elephant,giraffe,elephant
mammal,elephant,goat,goat
mammal,elephant,hamster,hamster
mammal,elephant,hippopotamus,elephant
mammal,elephant,horse,elephant
mammal,elephant,kangaroo,kangaroo
mammal,elephant,leopard,leopard
mammal,elephant,lion,elephant
mammal,elephant,monkey,monkey
mammal,elephant,mouse,mouse
mammal,elephant,pig,pig
mammal,elephant,rat,rat
mammal,elephant,rhinoceros,elephant
mammal,elephant,seal,seal
mammal,elephant,sheep,sheep
mammal,elephant,squirrel,squirrel
mammal,elephant,tiger,tiger
mammal,elephant,whale,elephant
mammal,elephant,wolf,elephant
mammal,elephant,zebra,zebra
mammal,elephant,antelope,antelope
mammal,elephant,badger,badger
mammal,elephant,bat,elephant
mammal,elephant,beaver,beaver
mammal,elephant,bison,bison
mammal,elephant,coyote,coyote
mammal,elephant,gazelle,gazelle
mammal,elephant,guinea pig,guinea pig
mammal,elephant,hedgehog,elephant
mammal,elephant,mole,mole
mammal,elephant,polar bear,elephant
mammal,elephant,reindeer,reindeer
mammal,fox,giraffe,giraffe
mammal,fox,goat,goat
mammal,fox,hamster,hamster
mammal,fox,hippopotamus,hippopotamus
mammal,fox,horse,horse
mammal,fox,kangaroo,kangaroo
mammal,fox,leopard,leopard
mammal,fox,lion,lion
mammal,fox,monkey,monkey
mammal,fox,mouse,mouse
mammal,fox,pig,pig
mammal,fox,rat,rat
mammal,fox,rhinoceros,rhinoceros
mammal,fox,seal,seal
mammal,fox,sheep,sheep
mammal,fox,squirrel,squirrel
mammal,fox,tiger,tiger
mammal,fox,whale,whale
mammal,fox,wolf,fox
mammal,fox,zebra,zebra
mammal,fox,antelope,antelope
mammal,fox,badger,badger
mammal,fox,bat,bat
mammal,fox,beaver,beaver
mammal,fox,bison,bison
mammal,fox,coyote,coyote
mammal,fox,gazelle,gazelle
mammal,fox,guinea pig,guinea pig
mammal,fox,hedgehog,fox
mammal,fox,mole,mole
mammal,fox,polar bear,polar bear
mammal,fox,reindeer,reindeer
mammal,giraffe,goat,goat
mammal,giraffe,hamster,hamster
mammal,giraffe,hippopotamus,hippopotamus
mammal,giraffe,horse,giraffe
mammal,giraffe,kangaroo,kangaroo
mammal,giraffe,leopard,leopard
mammal,giraffe,lion,giraffe
mammal,giraffe,monkey,monkey
mammal,giraffe,mouse,mouse
mammal,giraffe,pig,pig
mammal,giraffe,rat,rat
mammal,giraffe,rhinoceros,giraffe
mammal,giraffe,seal,seal
mammal,giraffe,sheep,sheep
mammal,giraffe,squirrel,squirrel
mammal,giraffe,tiger,tiger
mammal,giraffe,whale,giraffe
mammal,giraffe,wolf,wolf
mammal,giraffe,zebra,zebra
mammal,giraffe,antelope,antelope
mammal,giraffe,badger,badger
mammal,giraffe,bat,giraffe
mammal,giraffe,beaver,beaver
mammal,giraffe,bison,bison
mammal,giraffe,coyote,coyote
mammal,giraffe,gazelle,gazelle
mammal,giraffe,guinea pig,guinea pig
mammal,giraffe,hedgehog,giraffe
mammal,giraffe,mole,mole
mammal,giraffe,polar bear,giraffe
mammal,giraffe,reindeer,reindeer
mammal,goat,hamster,hamster
mammal,goat,hippopotamus,hippopotamus
mammal,goat,horse,goat
mammal,goat,kangaroo,kangaroo
mammal,goat,leopard,leopard
mammal,goat,lion,lion
mammal,goat,monkey,monkey
mammal,goat,mouse,mouse
mammal,goat,pig,pig
mammal,goat,rat,rat
mammal,goat,rhinoceros,rhinoceros
mammal,goat,seal,seal
mammal,goat,sheep,sheep
mammal,goat,squirrel,squirrel
mammal,goat,tiger,tiger
mammal,goat,whale,whale
mammal,goat,wolf,goat
mammal,goat,zebra,zebra
mammal,goat,antelope,antelope
mammal,goat,badger,badger
mammal,goat,bat,goat
mammal,goat,beaver,beaver
mammal,goat,bison,bison
mammal,goat,coyote,coyote
mammal,goat,gazelle,gazelle
mammal,goat,guinea pig,guinea pig
mammal,goat,hedgehog,goat
mammal,goat,mole,mole
mammal,goat,polar bear,polar bear
mammal,goat,reindeer,goat
mammal,hamster,hippopotamus,hippopotamus
mammal,hamster,horse,horse
mammal,hamster,kangaroo,kangaroo
mammal,hamster,leopard,leopard
mammal,hamster,lion,lion
mammal,hamster,monkey,monkey
mammal,hamster,mouse,mouse
mammal,hamster,pig,pig
mammal,hamster,rat,rat
mammal,hamster,rhinoceros,rhinoceros
mammal,hamster,seal,seal
mammal,hamster,sheep,sheep
mammal,hamster,squirrel,squirrel
mammal,hamster,tiger,tiger
mammal,hamster,whale,whale
mammal,hamster,wolf,wolf
mammal,hamster,zebra,zebra
mammal,hamster,antelope,antelope
mammal,hamster,badger,badger
mammal,hamster,bat,hamster
mammal,hamster,beaver,beaver
mammal,hamster,bison,bison
mammal,hamster,coyote,coyote
mammal,hamster,gazelle,gazelle
mammal,hamster,guinea pig,guinea pig
mammal,hamster,hedgehog,hamster
mammal,hamster,mole,hamster
mammal,hamster,polar bear,polar bear
mammal,hamster,reindeer,reindeer
mammal,hippopotamus,horse,hippopotamus
mammal,hippopotamus,kangaroo,hippopotamus
mammal,hippopotamus,leopard,leopard
mammal,hippopotamus,lion,hippopotamus
mammal,hippopotamus,monkey,monkey
mammal,hippopotamus,mouse,mouse
mammal,hippopotamus,pig,pig
mammal,hippopotamus,rat,rat
mammal,hippopotamus,rhinoceros,hippopotamus
mammal,hippopotamus,seal,seal
mammal,hippopotamus,sheep,sheep
mammal,hippopotamus,squirrel,squirrel
mammal,hippopotamus,tiger,tiger
mammal,hippopotamus,whale,hippopotamus
mammal,hippopotamus,wolf,wolf
mammal,hippopotamus,zebra,zebra
mammal,hippopotamus,antelope,antelope
mammal,hippopotamus,badger,badger
mammal,hippopotamus,bat,hippopotamus
mammal,hippopotamus,beaver,beaver
mammal,hippopotamus,bison,bison
mammal,hippopotamus,coyote,coyote
mammal,hippopotamus,gazelle,gazelle
mammal,hippopotamus,guinea pig,guinea pig
mammal,hippopotamus,hedgehog,hedgehog
mammal,hippopotamus,mole,mole
mammal,hippopotamus,polar bear,hippopotamus
mammal,hippopotamus,reindeer,hippopotamus
mammal,horse,kangaroo,kangaroo
mammal,horse,leopard,leopard
mammal,horse,lion,lion
mammal,horse,monkey,monkey
mammal,horse,mouse,mouse
mammal,horse,pig,pig
mammal,horse,rat,rat
mammal,horse,rhinoceros,rhinoceros
mammal,horse,seal,seal
mammal,horse,sheep,sheep
mammal,horse,squirrel,squirrel
mammal,horse,tiger,tiger
mammal,horse,whale,whale
mammal,horse,wolf,wolf
mammal,horse,zebra,zebra
mammal,horse,antelope,antelope
mammal,horse,badger,badger
mammal,horse,bat,bat
mammal,horse,beaver,beaver
mammal,horse,bison,bison
mammal,horse,coyote,coyote
mammal,horse,gazelle,gazelle
mammal,horse,guinea pig,guinea pig
mammal,horse,hedgehog,hedgehog
mammal,horse,mole,mole
mammal,horse,polar bear,polar bear
mammal,horse,reindeer,reindeer
mammal,kangaroo,leopard,leopard
mammal,kangaroo,lion,kangaroo
mammal,kangaroo,monkey,monkey
mammal,kangaroo,mouse,mouse
mammal,kangaroo,pig,pig
mammal,kangaroo,rat,rat
mammal,kangaroo,rhinoceros,kangaroo
mammal,kangaroo,seal,seal
mammal,kangaroo,sheep,sheep
mammal,kangaroo,squirrel,squirrel
mammal,kangaroo,tiger,tiger
mammal,kangaroo,whale,kangaroo
mammal,kangaroo,wolf,kangaroo
mammal,kangaroo,zebra,kangaroo
mammal,kangaroo,antelope,antelope
mammal,kangaroo,badger,kangaroo
mammal,kangaroo,bat,kangaroo
mammal,kangaroo,beaver,beaver
mammal,kangaroo,bison,kangaroo
mammal,kangaroo,coyote,kangaroo
mammal,kangaroo,gazelle,kangaroo
mammal,kangaroo,guinea pig,guinea pig
mammal,kangaroo,hedgehog,kangaroo
mammal,kangaroo,mole,mole
mammal,kangaroo,polar bear,kangaroo
mammal,kangaroo,reindeer,kangaroo
mammal,leopard,lion,leopard
mammal,leopard,monkey,monkey
mammal,leopard,mouse,mouse
mammal,leopard,pig,pig
mammal,leopard,rat,rat
mammal,leopard,rhinoceros,rhinoceros
mammal,leopard,seal,seal
mammal,leopard,sheep,sheep
mammal,leopard,squirrel,squirrel
mammal,leopard,tiger,tiger
mammal,leopard,whale,whale
mammal,leopard,wolf,leopard
mammal,leopard,zebra,zebra
mammal,leopard,antelope,antelope
mammal,leopard,badger,badger
mammal,leopard,bat,leopard
mammal,leopard,beaver,beaver
mammal,leopard,bison,bison
mammal,leopard,coyote,coyote
mammal,leopard,gazelle,leopard
mammal,leopard,guinea pig,guinea pig
mammal,leopard,hedgehog,leopard
mammal,leopard,mole,mole
mammal,leopard,polar bear,polar bear
mammal,leopard,reindeer,reindeer
mammal,lion,monkey,monkey
mammal,lion,mouse,mouse
mammal,lion,pig,pig
mammal,lion,rat,rat
mammal,lion,rhinoceros,rhinoceros
mammal,lion,seal,seal
mammal,lion,sheep,sheep
mammal,lion,squirrel,squirrel
mammal,lion,tiger,tiger
mammal,lion,whale,lion
